0,2,1.445146196413888,29,0,0,0,3,0,5,5,1.7866483970605667,0.8546165736406884,3.151983722990475,0.13503709568469913,1.0006835542894654,0.05259991822637407,112.8,896.7600000000006
0,2,1.9427808282616241,28,0,0,0,3,0,5,5,1.7866483970605667,0.8546165736406884,3.151983722990475,0.13503709568469913,1.0006835542894654,0.05259991822637407,112.8,896.7600000000006
0,2,1.72206628831713,13,0,0,0,4,0,5,5,1.7866483970605667,0.8546165736406884,3.151983722990475,0.13503709568469913,1.0006835542894654,0.05259991822637407,112.8,896.7600000000006
0,2,3.135399334619108,16,0,0,0,4,0,5,5,1.7866483970605667,0.8546165736406884,3.151983722990475,0.13503709568469913,1.0006835542894654,0.05259991822637407,112.8,896.7600000000006
0,2,0.13503709568469913,10,0,0,0,5,0,5,5,1.7866483970605667,0.8546165736406884,3.151983722990475,0.13503709568469913,1.0006835542894654,0.05259991822637407,112.8,896.7600000000006
0,2,2.1062994519528213,23,0,0,0,2,0,5,5,1.7866483970605667,0.8546165736406884,3.151983722990475,0.13503709568469913,1.0006835542894654,0.05259991822637407,112.8,896.7600000000006
0,2,2.2247837674706386,37,0,0,0,5,0,5,5,1.7866483970605667,0.8546165736406884,3.151983722990475,0.13503709568469913,1.0006835542894654,0.05259991822637407,112.8,896.7600000000006
0,2,3.151983722990475,6,0,0,0,2,0,5,5,1.7866483970605667,0.8546165736406884,3.151983722990475,0.13503709568469913,1.0006835542894654,0.05259991822637407,112.8,896.7600000000006
0,2,1.4825491937135715,42,0,0,0,5,0,5,5,1.7866483970605667,0.8546165736406884,3.151983722990475,0.13503709568469913,1.0006835542894654,0.05259991822637407,112.8,896.7600000000006
0,2,0.5204380911817132,18,0,0,0,5,0,5,5,1.7866483970605667,0.8546165736406884,3.151983722990475,0.13503709568469913,1.0006835542894654,0.05259991822637407,112.8,896.7600000000006
500,2,1.445146196413888,29,0,0,0,3,0,5,5,1.6666483970605668,1.350895266060956,3.151983722990475,-0.9649629043153009,1.0006835542894654,0.05259991822637407,22.1,2001.69
